TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
HOU,HOU vs. OKC,1/20/20,L,240,107,43,97,44.3,9,45,20,12,17,70.6,9,34,43,21,6,7,11,23,-5
HOU,HOU vs. LAL,1/18/20,L,240,115,40,90,44.4,12,37,32.4,23,29,79.3,11,35,46,20,8,4,20,26,-9
HOU,HOU vs. POR,1/15/20,L,240,107,38,96,39.6,16,49,32.7,15,23,65.2,12,38,50,24,4,4,12,22,-10
HOU,HOU @ MEM,1/14/20,L,240,110,37,86,43,14,45,31.1,22,24,91.7,9,32,41,18,4,2,16,23,-11
HOU,HOU vs. MIN,1/11/20,W,240,139,49,95,51.6,18,45,40,23,29,79.3,12,46,58,29,9,6,22,24,30
HOU,HOU @ OKC,1/9/20,L,240,92,34,89,38.2,11,40,27.5,13,14,92.9,8,31,39,16,4,3,14,21,-21
HOU,HOU @ ATL,1/8/20,W,240,122,39,92,42.4,13,45,28.9,31,41,75.6,16,43,59,22,7,7,13,21,7
HOU,HOU vs. PHI,1/3/20,W,240,118,41,86,47.7,12,32,37.5,24,32,75,8,38,46,22,6,3,14,24,10
HOU,HOU vs. DEN,12/31/19,W,240,130,46,87,52.9,16,34,47.1,22,31,71,13,30,43,20,6,7,15,17,26
HOU,HOU @ NOP,12/29/19,L,240,112,42,81,51.9,15,39,38.5,13,20,65,8,33,41,29,5,3,17,16,-15
HOU,HOU vs. BKN,12/28/19,W,240,108,44,101,43.6,13,42,31,7,16,43.8,16,38,54,16,7,6,14,15,10
HOU,HOU @ GSW,12/25/19,L,240,104,37,100,37,16,51,31.4,14,16,87.5,14,35,49,19,8,3,12,25,-12
HOU,HOU @ SAC,12/23/19,W,240,113,39,87,44.8,15,39,38.5,20,23,87,6,33,39,18,10,3,11,22,9
HOU,HOU @ PHX,12/21/19,W,240,139,51,87,58.6,19,41,46.3,18,23,78.3,5,32,37,23,4,5,10,23,14
HOU,HOU @ LAC,12/19/19,W,240,122,43,86,50,14,37,37.8,22,29,75.9,10,33,43,23,9,4,18,20,5
HOU,HOU vs. SAS,12/16/19,W,240,109,40,98,40.8,11,43,25.6,18,27,66.7,14,44,58,20,9,6,13,19,2
HOU,HOU vs. DET,12/14/19,L,240,107,41,102,40.2,13,45,28.9,12,18,66.7,11,35,46,18,9,8,11,19,-8
HOU,HOU @ ORL,12/13/19,W,240,130,48,86,55.8,22,39,56.4,12,13,92.3,7,35,42,21,5,7,9,20,23
HOU,HOU @ CLE,12/11/19,W,240,116,43,87,49.4,17,42,40.5,13,13,100,11,25,36,18,10,6,13,14,6
HOU,HOU vs. SAC,12/9/19,L,240,118,41,84,48.8,17,50,34,19,23,82.6,11,40,51,25,4,6,19,20,-1
HOU,HOU vs. PHX,12/7/19,W,240,115,41,91,45.1,11,40,27.5,22,30,73.3,10,41,51,21,10,7,16,28,6
HOU,HOU @ TOR,12/5/19,W,240,119,40,98,40.8,22,55,40,17,19,89.5,20,34,54,29,11,2,23,24,10
HOU,HOU @ SAS,12/3/19,L,290,133,42,111,37.8,15,51,29.4,34,36,94.4,18,42,60,22,11,7,17,30,-2
HOU,HOU vs. ATL,11/30/19,W,240,158,52,89,58.4,25,51,49,29,34,85.3,13,39,52,30,9,2,15,23,47
HOU,HOU vs. MIA,11/27/19,W,240,117,38,83,45.8,15,44,34.1,26,33,78.8,9,34,43,19,11,2,15,22,9
HOU,HOU vs. DAL,11/24/19,L,240,123,45,98,45.9,10,44,22.7,23,31,74.2,15,39,54,26,5,2,11,26,-14
HOU,HOU @ LAC,11/22/19,L,240,119,39,84,46.4,15,43,34.9,26,38,68.4,11,32,43,22,11,2,15,27,-3
HOU,HOU @ DEN,11/20/19,L,240,95,32,76,42.1,12,38,31.6,19,25,76,9,34,43,19,9,2,21,22,-10
HOU,HOU vs. POR,11/18/19,W,240,132,47,100,47,17,45,37.8,21,26,80.8,17,41,58,24,9,10,16,21,24
HOU,HOU @ MIN,11/16/19,W,240,125,43,94,45.7,19,49,38.8,20,22,90.9,14,28,42,15,7,3,12,18,20
HOU,HOU vs. IND,11/15/19,W,240,111,36,89,40.4,14,46,30.4,25,29,86.2,10,34,44,12,11,3,8,23,9
HOU,HOU vs. LAC,11/13/19,W,240,102,33,86,38.4,14,42,33.3,22,27,81.5,9,44,53,12,7,6,10,17,9
HOU,HOU @ NOP,11/11/19,W,240,122,44,85,51.8,12,41,29.3,22,32,68.8,7,40,47,16,9,6,19,22,6
HOU,HOU @ CHI,11/9/19,W,240,117,39,83,47,19,44,43.2,20,28,71.4,9,46,55,18,12,7,24,21,23
HOU,HOU vs. GSW,11/6/19,W,240,129,48,97,49.5,21,45,46.7,12,19,63.2,11,39,50,31,7,9,13,20,17
HOU,HOU @ MEM,11/4/19,W,240,107,35,93,37.6,17,50,34,20,29,69,14,37,51,20,6,5,18,21,7
HOU,HOU @ MIA,11/3/19,L,240,100,31,79,39.2,14,48,29.2,24,31,77.4,4,34,38,19,6,5,22,24,-29
HOU,HOU @ BKN,11/1/19,L,240,116,41,99,41.4,12,48,25,22,27,81.5,9,31,40,21,13,4,12,21,-7
HOU,HOU @ WAS,10/30/19,W,240,159,55,103,53.4,23,54,42.6,26,33,78.8,19,25,44,34,10,5,13,24,1
HOU,HOU vs. OKC,10/28/19,W,240,116,39,90,43.3,10,44,22.7,28,33,84.8,9,31,40,21,6,6,14,24,4
HOU,HOU vs. NOP,10/26/19,W,240,126,43,94,45.7,13,45,28.9,27,30,90,9,36,45,27,7,4,19,22,3
HOU,HOU vs. MIL,10/24/19,L,240,111,33,90,36.7,16,48,33.3,29,39,74.4,10,47,57,25,6,6,14,25,-6
IND,IND vs. MIA,8/14/20,W,240,109,43,89,48.3,15,38,39.5,8,11,72.7,12,39,51,32,11,3,20,27,17
IND,IND @ HOU,8/12/20,W,240,108,40,100,40,11,31,35.5,17,22,77.3,12,42,54,25,15,7,15,25,4
IND,IND @ MIA,8/10/20,L,240,92,33,84,39.3,10,35,28.6,16,25,64,6,39,45,20,5,4,17,19,-22
IND,IND vs. LAL,8/8/20,W,240,116,44,84,52.4,15,33,45.5,13,14,92.9,7,35,42,25,12,4,20,21,5
IND,IND @ PHX,8/6/20,L,240,99,37,85,43.5,10,29,34.5,15,19,78.9,5,33,38,20,6,5,15,22,-15
IND,IND vs. ORL,8/4/20,W,240,120,46,84,54.8,13,33,39.4,15,19,78.9,2,30,32,29,10,3,7,17,11
IND,IND @ WAS,8/3/20,W,240,111,44,92,47.8,7,26,26.9,16,16,100,9,36,45,20,6,11,10,15,11
IND,IND vs. PHI,8/1/20,W,240,127,48,95,50.5,14,34,41.2,17,23,73.9,10,24,34,31,8,5,10,25,6
IND,IND vs. BOS,3/10/20,L,240,111,46,93,49.5,9,24,37.5,10,11,90.9,10,33,43,23,5,8,12,20,-3
IND,IND @ DAL,3/8/20,W,240,112,46,88,52.3,8,23,34.8,12,18,66.7,6,41,47,23,5,6,11,23,3
IND,IND @ CHI,3/6/20,W,240,108,38,75,50.7,8,22,36.4,24,33,72.7,10,36,46,24,9,8,22,16,6
IND,IND @ MIL,3/4/20,L,240,100,42,97,43.3,7,27,25.9,9,11,81.8,7,32,39,22,12,2,16,18,-19
IND,IND @ SAS,3/2/20,W,240,116,39,78,50,15,31,48.4,23,26,88.5,6,34,40,22,9,5,13,20,5
IND,IND @ CLE,2/29/20,W,240,113,47,87,54,8,23,34.8,11,14,78.6,8,30,38,30,10,6,13,20,9
IND,IND vs. POR,2/27/20,W,240,106,40,90,44.4,8,25,32,18,23,78.3,13,35,48,21,8,4,14,12,6
IND,IND vs. CHA,2/25/20,W,240,119,49,86,57,10,23,43.5,11,13,84.6,7,49,56,35,8,11,15,17,39
IND,IND @ TOR,2/23/20,L,240,81,31,95,32.6,8,33,24.2,11,17,64.7,12,27,39,23,13,4,18,20,-46
IND,IND @ NYK,2/21/20,W,240,106,36,88,40.9,8,28,28.6,26,33,78.8,12,38,50,20,7,5,11,22,8
IND,IND vs. MIL,2/12/20,W,240,118,45,86,52.3,9,27,33.3,19,24,79.2,8,36,44,28,10,3,16,21,7
IND,IND vs. BKN,2/10/20,L,240,105,45,92,48.9,7,30,23.3,8,11,72.7,6,34,40,28,7,3,6,21,-1
IND,IND vs. NOP,2/8/20,L,240,117,44,83,53,9,26,34.6,20,27,74.1,2,35,37,25,5,9,14,25,-7
IND,IND vs. TOR,2/7/20,L,240,106,39,86,45.3,10,34,29.4,18,22,81.8,11,36,47,26,5,5,20,18,-9
IND,IND @ TOR,2/5/20,L,240,118,43,82,52.4,19,39,48.7,13,16,81.3,8,34,42,29,6,5,19,18,-1
IND,IND vs. DAL,2/3/20,L,240,103,44,96,45.8,7,34,20.6,8,11,72.7,8,32,40,28,7,6,4,18,-9
IND,IND vs. NYK,2/1/20,L,240,85,32,76,42.1,8,24,33.3,13,21,61.9,4,30,34,21,4,1,11,20,-7
IND,IND vs. CHI,1/29/20,W,265,115,46,89,51.7,7,27,25.9,16,22,72.7,13,33,46,26,8,2,19,14,9
IND,IND @ POR,1/26/20,L,240,129,48,93,51.6,13,28,46.4,20,21,95.2,6,25,31,31,5,2,7,19,-10
IND,IND @ GSW,1/24/20,W,240,129,50,87,57.5,17,28,60.7,12,13,92.3,5,31,36,35,15,4,12,20,11
IND,IND @ PHX,1/22/20,W,240,112,45,84,53.6,9,20,45,13,20,65,4,38,42,26,8,8,9,20,25
IND,IND @ UTA,1/20/20,L,240,88,39,93,41.9,7,26,26.9,3,7,42.9,9,21,30,23,15,9,14,14,-30
IND,IND @ DEN,1/19/20,W,240,115,43,86,50,13,29,44.8,16,19,84.2,11,27,38,31,1,4,15,25,8
IND,IND vs. MIN,1/17/20,W,240,116,46,82,56.1,8,24,33.3,16,20,80,4,37,41,24,4,8,13,20,2
IND,IND @ MIN,1/15/20,W,240,104,44,85,51.8,7,23,30.4,9,12,75,7,38,45,27,7,3,15,15,5
IND,IND vs. PHI,1/13/20,W,240,101,33,86,38.4,10,26,38.5,25,31,80.6,13,37,50,24,6,6,9,14,6
IND,IND @ CHI,1/10/20,W,240,116,48,84,57.1,11,30,36.7,9,14,64.3,8,38,46,31,9,5,14,16,11
IND,IND vs. MIA,1/8/20,L,240,108,40,84,47.6,9,27,33.3,19,25,76,6,31,37,25,5,3,12,18,-14
IND,IND @ CHA,1/6/20,W,240,115,47,89,52.8,10,26,38.5,11,14,78.6,12,31,43,31,8,5,11,23,11
IND,IND @ ATL,1/4/20,L,240,111,36,87,41.4,10,27,37,29,35,82.9,13,26,39,24,8,4,11,24,-5
IND,IND vs. DEN,1/2/20,L,240,116,43,82,52.4,12,26,46.2,18,25,72,9,25,34,32,7,3,9,21,-8
IND,IND vs. PHI,12/31/19,W,240,115,42,86,48.8,11,25,44,20,26,76.9,5,33,38,35,3,6,6,16,18
IND,IND @ NOP,12/28/19,L,240,98,33,85,38.8,6,28,21.4,26,29,89.7,12,34,46,17,6,2,18,16,-22
IND,IND @ MIA,12/27/19,L,240,112,44,90,48.9,14,31,45.2,10,12,83.3,2,32,34,27,8,4,4,16,-1
IND,IND vs. TOR,12/23/19,W,265,120,45,95,47.4,18,42,42.9,12,20,60,13,32,45,34,7,8,14,22,5
IND,IND @ MIL,12/22/19,L,240,89,37,100,37,12,40,30,3,5,60,10,38,48,27,7,5,13,15,-28
IND,IND vs. SAC,12/20/19,W,240,119,45,86,52.3,14,31,45.2,15,18,83.3,7,32,39,34,5,7,9,15,14
IND,IND vs. LAL,12/17/19,W,240,105,41,85,48.2,10,25,40,13,20,65,13,30,43,22,9,6,13,21,3
IND,IND vs. CHA,12/15/19,W,240,107,40,88,45.5,10,35,28.6,17,20,85,8,43,51,30,6,9,9,25,22
IND,IND @ ATL,12/13/19,W,240,110,46,92,50,7,22,31.8,11,15,73.3,6,40,46,28,7,0,15,21,10
IND,IND vs. BOS,12/11/19,W,240,122,41,85,48.2,10,25,40,30,36,83.3,5,31,36,27,11,4,10,18,5
IND,IND vs. LAC,12/9/19,L,240,99,34,97,35.1,10,35,28.6,21,28,75,14,42,56,16,7,3,13,21,-11
IND,IND @ NYK,12/7/19,W,240,104,41,85,48.2,12,28,42.9,10,13,76.9,5,37,42,26,7,9,17,17,1
IND,IND @ DET,12/6/19,L,240,101,38,83,45.8,9,24,37.5,16,20,80,5,28,33,24,8,9,12,18,-7
IND,IND @ OKC,12/4/19,W,240,107,42,87,48.3,9,24,37.5,14,17,82.4,11,28,39,19,5,1,9,21,7
IND,IND @ MEM,12/2/19,W,240,117,44,88,50,16,38,42.1,13,15,86.7,8,36,44,31,4,2,15,22,13
IND,IND @ PHI,11/30/19,L,240,116,42,76,55.3,11,22,50,21,25,84,3,28,31,22,7,3,20,24,-3
IND,IND vs. ATL,11/29/19,W,265,105,39,92,42.4,6,26,23.1,21,28,75,9,33,42,19,12,6,16,20,1
IND,IND vs. UTA,11/27/19,W,240,121,50,96,52.1,8,22,36.4,13,16,81.3,11,31,42,23,8,4,12,19,19
IND,IND vs. MEM,11/25/19,W,240,126,51,94,54.3,18,33,54.5,6,10,60,10,37,47,29,6,6,13,11,12
IND,IND vs. ORL,11/23/19,W,240,111,43,79,54.4,10,24,41.7,15,16,93.8,7,35,42,26,6,6,19,14,5
IND,IND @ BKN,11/18/19,W,240,115,44,101,43.6,14,33,42.4,13,17,76.5,15,48,63,26,5,8,10,22,29
IND,IND vs. MIL,11/16/19,L,240,83,32,100,32,12,34,35.3,7,9,77.8,14,40,54,19,8,7,15,10,-19
IND,IND @ HOU,11/15/19,L,240,102,37,82,45.1,8,33,24.2,20,26,76.9,8,34,42,24,2,2,17,25,-9
IND,IND vs. OKC,11/12/19,W,240,111,46,94,48.9,7,23,30.4,12,13,92.3,11,39,50,21,6,4,15,20,26
IND,IND @ ORL,11/10/19,W,240,109,48,91,52.7,9,20,45,4,5,80,10,33,43,31,6,3,9,13,7
IND,IND vs. DET,11/8/19,W,240,112,43,83,51.8,4,15,26.7,22,25,88,10,34,44,23,6,8,13,16,6
IND,IND vs. WAS,11/6/19,W,240,121,44,94,46.8,12,30,40,21,26,80.8,13,35,48,35,8,3,13,25,15
IND,IND @ CHA,11/5/19,L,265,120,51,94,54.3,12,30,40,6,7,85.7,7,36,43,27,5,7,18,34,-2
IND,IND vs. CHI,11/3/19,W,240,108,40,85,47.1,8,26,30.8,20,27,74.1,10,39,49,28,6,10,18,24,13
IND,IND vs. CLE,11/1/19,W,240,102,39,96,40.6,5,27,18.5,19,21,90.5,13,45,58,20,8,10,14,24,7
IND,IND @ BKN,10/30/19,W,240,118,45,96,46.9,11,26,42.3,17,20,85,11,30,41,25,9,2,9,24,10
IND,IND @ DET,10/28/19,L,240,94,39,94,41.5,6,21,28.6,10,13,76.9,13,32,45,24,11,4,8,18,-2
IND,IND @ CLE,10/26/19,L,240,99,39,87,44.8,10,28,35.7,11,13,84.6,6,30,36,23,7,3,17,27,-11
IND,IND vs. DET,10/23/19,L,240,110,41,89,46.1,8,21,38.1,20,24,83.3,10,26,36,26,8,6,15,28,-9
LAC,LAC vs. OKC,8/14/20,W,265,107,34,85,40,12,37,32.4,27,39,69.2,12,49,61,23,10,2,23,22,4
LAC,LAC @ DEN,8/12/20,W,240,124,46,85,54.1,14,37,37.8,18,23,78.3,6,34,40,29,11,1,8,25,13
LAC,LAC vs. BKN,8/9/20,L,240,120,45,93,48.4,13,36,36.1,17,20,85,10,29,39,23,8,2,10,19,-9
LAC,LAC @ POR,8/8/20,W,240,122,42,85,49.4,15,34,44.1,23,28,82.1,9,36,45,24,5,2,14,22,5
LAC,LAC @ DAL,8/6/20,W,240,126,50,92,54.3,14,31,45.2,12,15,80,9,36,45,22,3,3,8,21,15
LAC,LAC vs. PHX,8/4/20,L,240,115,42,85,49.4,8,29,27.6,23,27,85.2,8,40,48,21,2,3,10,16,-2
LAC,LAC vs. NOP,8/1/20,W,240,126,37,87,42.5,25,47,53.2,27,35,77.1,8,40,48,23,10,2,10,28,23
LAC,LAC @ LAL,7/30/20,L,240,101,32,74,43.2,16,36,44.4,21,28,75,4,32,36,17,6,5,22,30,-2
LAC,LAC @ GSW,3/10/20,W,240,131,46,92,50,20,44,45.5,19,19,100,11,36,47,28,5,2,11,19,24
LAC,LAC vs. LAL,3/8/20,L,240,103,34,86,39.5,7,31,22.6,28,37,75.7,15,34,49,12,5,5,16,26,-9
LAC,LAC @ HOU,3/5/20,W,240,120,39,84,46.4,13,40,32.5,29,39,74.4,9,48,57,22,5,6,16,25,15
LAC,LAC @ OKC,3/3/20,W,240,109,38,84,45.2,11,36,30.6,22,26,84.6,6,35,41,19,7,1,10,22,15
LAC,LAC vs. PHI,3/1/20,W,240,136,45,76,59.2,13,24,54.2,33,41,80.5,6,31,37,25,6,6,11,17,6
LAC,LAC vs. DEN,2/28/20,W,240,132,48,89,53.9,18,39,46.2,18,20,90,11,35,46,35,6,5,12,19,29
LAC,LAC @ PHX,2/26/20,W,240,102,37,84,44,14,38,36.8,14,15,93.3,11,35,46,22,11,2,16,22,10
LAC,LAC vs. MEM,2/24/20,W,240,124,47,94,50,16,37,43.2,14,17,82.4,11,39,50,33,7,5,12,20,27
LAC,LAC vs. SAC,2/22/20,L,240,103,34,87,39.1,10,30,33.3,25,29,86.2,13,34,47,20,7,3,19,22,-9
LAC,LAC @ BOS,2/13/20,L,290,133,46,110,41.8,11,35,31.4,30,37,81.1,14,41,55,19,4,10,16,31,-8
LAC,LAC @ PHI,2/11/20,L,240,103,40,90,44.4,14,31,45.2,9,13,69.2,5,37,42,25,2,6,9,19,-7
LAC,LAC @ CLE,2/9/20,W,240,133,53,93,57,12,36,33.3,15,20,75,10,42,52,28,11,6,12,21,41
LAC,LAC @ MIN,2/8/20,L,240,115,41,86,47.7,9,26,34.6,24,29,82.8,8,35,43,24,8,5,15,17,-27
LAC,LAC vs. MIA,2/5/20,W,240,128,45,89,50.6,24,54,44.4,14,19,73.7,8,43,51,35,6,5,14,21,17
LAC,LAC vs. SAS,2/3/20,W,240,108,39,84,46.4,11,27,40.7,19,24,79.2,5,46,51,28,3,2,12,18,3
LAC,LAC vs. MIN,2/1/20,W,240,118,45,98,45.9,12,34,35.3,16,18,88.9,12,38,50,20,8,7,13,30,12
LAC,LAC vs. SAC,1/30/20,L,240,103,35,92,38,13,31,41.9,20,25,80,11,28,39,26,6,6,15,20,-21
LAC,LAC @ ORL,1/26/20,W,240,112,37,79,46.8,13,30,43.3,25,29,86.2,12,41,53,20,2,7,18,26,15
LAC,LAC @ MIA,1/24/20,W,240,122,43,94,45.7,16,35,45.7,20,23,87,11,37,48,33,5,3,9,21,5
LAC,LAC @ ATL,1/22/20,L,240,95,33,78,42.3,4,21,19,25,39,64.1,8,37,45,19,5,8,14,20,-7
LAC,LAC @ DAL,1/21/20,W,240,110,36,97,37.1,12,38,31.6,26,33,78.8,20,37,57,19,9,3,11,21,3
LAC,LAC @ NOP,1/18/20,W,240,133,46,93,49.5,10,31,32.3,31,39,79.5,10,26,36,22,12,2,12,29,3
LAC,LAC vs. ORL,1/16/20,W,240,122,47,95,49.5,14,32,43.8,14,20,70,10,49,59,29,4,4,10,17,27
LAC,LAC vs. CLE,1/14/20,W,240,128,49,94,52.1,15,38,39.5,15,21,71.4,14,39,53,29,7,8,11,12,25
LAC,LAC @ DEN,1/12/20,L,240,104,38,84,45.2,8,33,24.2,20,26,76.9,10,32,42,21,8,5,14,26,-10
LAC,LAC vs. GSW,1/10/20,W,240,109,41,84,48.8,11,39,28.2,16,22,72.7,9,45,54,27,5,7,19,24,9
LAC,LAC vs. NYK,1/5/20,W,240,135,45,83,54.2,18,32,56.3,27,33,81.8,10,32,42,25,4,3,19,27,3
LAC,LAC vs. MEM,1/4/20,L,240,114,45,101,44.6,7,30,23.3,17,22,77.3,14,35,49,20,3,1,13,22,-26
LAC,LAC vs. DET,1/2/20,W,240,126,50,92,54.3,11,28,39.3,15,21,71.4,11,40,51,29,6,11,15,22,14
LAC,LAC @ SAC,12/31/19,W,240,105,36,88,40.9,12,36,33.3,21,22,95.5,14,37,51,21,9,2,12,17,18
LAC,LAC vs. UTA,12/28/19,L,240,107,35,95,36.8,12,40,30,25,27,92.6,16,30,46,22,9,4,8,18,-13
LAC,LAC @ LAL,12/25/19,W,240,111,39,85,45.9,9,25,36,24,32,75,13,37,50,24,6,6,16,17,5
LAC,LAC @ OKC,12/22/19,L,240,112,40,86,46.5,11,27,40.7,21,24,87.5,10,32,42,22,7,2,17,23,-6
LAC,LAC @ SAS,12/21/19,W,240,134,54,99,54.5,12,36,33.3,14,19,73.7,13,30,43,32,11,2,12,19,25
LAC,LAC vs. HOU,12/19/19,L,240,117,43,86,50,16,37,43.2,15,19,78.9,7,31,38,23,10,7,18,24,-5
LAC,LAC vs. PHX,12/17/19,W,240,120,45,89,50.6,14,32,43.8,16,22,72.7,6,38,44,23,14,4,16,15,21
LAC,LAC @ CHI,12/14/19,L,240,106,35,80,43.8,10,22,45.5,26,36,72.2,8,32,40,20,9,4,15,17,-3
LAC,LAC @ MIN,12/13/19,W,240,124,39,79,49.4,11,25,44,35,39,89.7,8,37,45,16,5,2,19,30,7
LAC,LAC @ TOR,12/11/19,W,240,112,38,86,44.2,12,40,30,24,27,88.9,12,38,50,29,8,5,18,21,20
LAC,LAC @ IND,12/9/19,W,240,110,40,97,41.2,10,32,31.3,20,27,74.1,11,45,56,19,7,7,11,16,11
LAC,LAC @ WAS,12/8/19,W,240,135,50,96,52.1,15,40,37.5,20,27,74.1,9,36,45,27,8,4,12,26,16
LAC,LAC @ MIL,12/6/19,L,240,91,33,94,35.1,8,32,25,17,19,89.5,12,36,48,18,9,4,21,19,-28
LAC,LAC vs. POR,12/3/19,W,240,117,43,94,45.7,17,34,50,14,25,56,11,38,49,25,7,3,11,15,20
LAC,LAC vs. WAS,12/1/19,W,240,150,52,94,55.3,14,32,43.8,32,40,80,10,42,52,22,8,5,17,25,25
LAC,LAC @ SAS,11/29/19,L,240,97,36,92,39.1,12,33,36.4,13,13,100,9,39,48,23,6,5,15,17,-10
LAC,LAC @ MEM,11/27/19,W,240,121,44,95,46.3,14,41,34.1,19,25,76,13,30,43,30,11,6,16,24,2
LAC,LAC @ DAL,11/26/19,W,240,114,41,97,42.3,11,33,33.3,21,30,70,17,39,56,22,12,3,14,27,15
LAC,LAC vs. NOP,11/24/19,W,240,134,46,98,46.9,16,43,37.2,26,33,78.8,16,40,56,27,4,5,8,21,25
LAC,LAC vs. HOU,11/22/19,W,240,122,45,87,51.7,13,33,39.4,19,24,79.2,10,37,47,27,9,4,19,32,3
LAC,LAC vs. BOS,11/20/19,W,265,107,39,93,41.9,17,45,37.8,12,16,75,14,39,53,26,12,9,23,18,3
LAC,LAC vs. OKC,11/18/19,W,240,90,35,87,40.2,10,36,27.8,10,14,71.4,13,36,49,23,7,5,17,25,2
LAC,LAC vs. ATL,11/16/19,W,240,150,50,93,53.8,17,33,51.5,33,35,94.3,12,41,53,30,10,12,21,28,49
LAC,LAC @ NOP,11/14/19,L,240,127,46,84,54.8,11,24,45.8,24,31,77.4,6,31,37,28,6,6,16,22,-5
LAC,LAC @ HOU,11/13/19,L,240,93,38,98,38.8,10,33,30.3,7,14,50,11,42,53,17,3,3,13,21,-9
LAC,LAC vs. TOR,11/11/19,W,240,98,34,92,37,8,36,22.2,22,30,73.3,20,46,66,25,9,7,22,21,10
LAC,LAC vs. POR,11/7/19,W,240,107,39,89,43.8,4,23,17.4,25,30,83.3,13,44,57,20,6,12,17,14,6
LAC,LAC vs. MIL,11/6/19,L,240,124,41,98,41.8,13,31,41.9,29,36,80.6,14,40,54,21,4,3,19,28,-5
LAC,LAC vs. UTA,11/3/19,W,240,105,36,92,39.1,7,32,21.9,26,34,76.5,18,36,54,15,7,6,9,25,11
LAC,LAC vs. SAS,10/31/19,W,240,103,39,91,42.9,5,26,19.2,20,27,74.1,11,36,47,16,9,1,12,23,6
LAC,LAC @ UTA,10/30/19,L,240,96,39,82,47.6,8,23,34.8,10,12,83.3,6,30,36,19,3,4,20,22,-14
LAC,LAC vs. CHA,10/28/19,W,240,111,40,83,48.2,12,33,36.4,19,21,90.5,9,35,44,23,11,8,22,24,15
LAC,LAC @ PHX,10/26/19,L,240,122,40,87,46,11,32,34.4,31,39,79.5,10,31,41,20,8,4,12,32,-8
LAC,LAC @ GSW,10/24/19,W,240,141,50,80,62.5,18,32,56.3,23,30,76.7,3,36,39,33,7,5,20,24,19
LAC,LAC vs. LAL,10/22/19,W,240,112,42,81,51.9,11,31,35.5,17,24,70.8,11,34,45,24,8,5,14,25,10
LAL,LAL vs. SAC,8/13/20,L,240,122,48,98,49,15,35,42.9,11,15,73.3,15,32,47,29,6,1,17,18,-14
LAL,LAL vs. DEN,8/10/20,W,240,124,44,81,54.3,14,29,48.3,22,32,68.8,14,18,32,28,8,4,10,18,3
LAL,LAL @ IND,8/8/20,L,240,111,42,100,42,13,39,33.3,14,19,73.7,15,29,44,20,13,6,15,16,-5
LAL,LAL @ HOU,8/6/20,L,240,97,35,77,45.5,2,19,10.5,25,36,69.4,12,36,48,18,11,6,25,20,-16
LAL,LAL vs. OKC,8/5/20,L,240,86,31,88,35.2,5,37,13.5,19,29,65.5,10,36,46,17,7,3,11,24,-19
LAL,LAL @ UTA,8/3/20,W,240,116,41,82,50,9,26,34.6,25,31,80.6,4,34,38,23,12,3,14,24,8
LAL,LAL @ TOR,8/1/20,L,240,92,29,82,35.4,10,40,25,24,33,72.7,8,32,40,17,8,12,18,25,-15
LAL,LAL vs. LAC,7/30/20,W,240,103,32,82,39,11,36,30.6,28,37,75.7,11,34,45,21,6,3,16,27,2
LAL,LAL vs. BKN,3/10/20,L,240,102,40,87,46,15,40,37.5,7,12,58.3,8,38,46,24,7,4,15,22,-2
LAL,LAL @ LAC,3/8/20,W,240,112,39,87,44.8,10,35,28.6,24,28,85.7,9,36,45,22,8,7,14,28,9
LAL,LAL vs. MIL,3/6/20,W,240,113,38,91,41.8,6,32,18.8,31,38,81.6,10,42,52,19,11,4,16,27,10
LAL,LAL vs. PHI,3/3/20,W,240,120,46,86,53.5,13,33,39.4,15,18,83.3,10,33,43,25,9,6,13,18,13
LAL,LAL @ NOP,3/1/20,W,240,122,50,97,51.5,13,35,37.1,9,10,90,6,30,36,23,9,10,13,26,8
LAL,LAL @ MEM,2/29/20,L,240,88,36,87,41.4,9,35,25.7,7,12,58.3,13,32,45,26,5,3,16,13,-17
LAL,LAL @ GSW,2/27/20,W,240,116,45,88,51.1,8,24,33.3,18,27,66.7,8,36,44,24,13,5,17,17,30
LAL,LAL vs. NOP,2/25/20,W,240,118,45,102,44.1,13,44,29.5,15,21,71.4,14,37,51,27,10,12,16,20,9
LAL,LAL vs. BOS,2/23/20,W,240,114,39,86,45.3,11,34,32.4,25,37,67.6,11,35,46,20,9,4,13,22,2
LAL,LAL vs. MEM,2/21/20,W,240,117,41,86,47.7,9,29,31,26,40,65,12,37,49,25,9,14,15,24,12
LAL,LAL @ DEN,2/12/20,W,265,120,47,93,50.5,12,33,36.4,14,27,51.9,10,39,49,29,8,4,12,22,4
LAL,LAL vs. PHX,2/10/20,W,240,125,47,91,51.6,14,37,37.8,17,25,68,16,43,59,28,8,4,16,22,25
LAL,LAL @ GSW,2/8/20,W,240,125,43,82,52.4,14,29,48.3,25,34,73.5,12,35,47,29,11,2,24,22,5
LAL,LAL vs. HOU,2/6/20,L,240,111,45,91,49.5,9,31,29,12,16,75,6,32,38,33,10,4,16,18,-10
LAL,LAL vs. SAS,2/4/20,W,240,129,50,85,58.8,12,28,42.9,17,25,68,12,46,58,28,5,4,14,15,27
