TEAM,MATCH UP,GAME DATE,W/L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PACE,PIE
POR,POR @ TOR,2/2/18,L,48,110.5,136.8,-26.3,54.1,1.82,16.5,18.4,61.8,44.1,11.6,55.5,60,95,46.4
POR,POR vs. CHI,1/31/18,W,48,122.8,108,14.8,45.7,1.24,16,27.8,73.3,56.3,16.8,65.2,68.3,100.5,60.3
POR,POR @ LAC,1/30/18,W,48,103,95,7.9,58.3,1.62,14.7,33.3,79.2,54.3,12.9,43.4,48.3,101,51.4
POR,POR @ DAL,1/26/18,W,48,115.1,101.1,14,51.3,1.33,16,28.6,80.4,58.2,16.1,55.7,60,92.5,59.9
POR,POR vs. MIN,1/24/18,W,48,129.5,120,9.5,53.3,2.18,18.9,21.1,77.5,50,11.6,65.2,67.4,95,52.2
POR,POR @ DEN,1/22/18,L,48,104.1,108.3,-4.2,52.8,1.58,14.5,28.3,67.3,47.6,12.4,47.1,52.4,96.5,48.7
POR,POR vs. DAL,1/20/18,W,48,125.8,116.1,9.7,42.2,1.36,15.3,28.6,71.7,51.1,15.1,62.8,64.7,93,52.2
POR,POR vs. IND,1/18/18,W,48,106.4,92.5,13.9,45.9,1.55,13.2,31.6,80.7,56.1,11.7,44.7,49.5,93.5,60
POR,POR vs. PHX,1/16/18,W,48,124.2,116.8,7.4,45.7,2.1,16.5,26.7,66,48,10.5,59.9,61.8,95,54.7
POR,POR @ MIN,1/14/18,L,48,105.1,122.4,-17.3,48.7,1.06,15.2,19.5,77.5,48.1,18.4,56.3,59.6,98,39
POR,POR @ NOP,1/12/18,L,48,114.1,120.2,-6.1,53.3,2.18,16.9,34.5,71.1,49,11.1,50.5,52.7,99,43.4
POR,POR @ HOU,1/10/18,L,48,112,119.8,-7.8,52.5,1.5,15.7,27.1,63.3,47.2,14,53.6,57.7,100.5,48.3
POR,POR @ OKC,1/9/18,W,48,119.4,109.3,10.1,44.2,1.19,14.7,31.7,70,52.7,16.3,59.3,63.3,97.5,56.5
POR,POR vs. SAS,1/7/18,W,48,119.4,117,2.3,39.6,2.11,15.4,26.1,66.7,46.2,9.7,56.5,57.6,93.5,47.8
POR,POR vs. ATL,1/5/18,W,48,110,89,21,69.8,1.67,21.6,22.5,75.9,53.2,18,61.9,63.8,100,67.1
POR,POR @ CLE,1/2/18,L,48,112.2,129.6,-17.3,59.5,1.67,18,33.3,68.9,50,15.3,53.9,55.9,98,38.8
POR,POR @ CHI,1/1/18,W,53,112.7,107.1,5.6,53.2,3.13,16.9,23,70.5,46.7,7.3,50,53.5,100.53,51
POR,POR @ ATL,12/30/17,L,48,94.7,109.5,-14.8,52.8,0.95,14.6,33.3,68,50.5,21.3,46.5,49.1,94.5,40.5
POR,POR vs. PHI,12/28/17,W,48,110.7,108.9,1.8,42.9,1,11.5,28.9,87.2,58.7,14.6,52,59.6,102,51.1
POR,POR @ LAL,12/23/17,W,48,96,93.9,2.1,48.7,1.73,14.3,25,74.1,48.2,11.1,46.3,47,98.5,50.2
POR,POR vs. DEN,12/22/17,L,48,100,117.2,-17.2,42.9,1.5,13.3,27.5,56.5,41.2,11.8,45.8,47.2,86,35.3
POR,POR vs. SAS,12/20/17,L,48,96.8,98.9,-2.1,47.4,2,14,28.6,71.1,44.6,9.6,42.7,44.5,94,42.5
POR,POR @ MIN,12/18/17,L,48,112.6,114.9,-2.3,56.5,1.53,19.7,28.9,68,51.1,17.9,60.7,62.1,94.5,55.8
POR,POR @ CHA,12/16/17,W,48,94.9,91,3.9,51.4,0.95,15.1,19.1,71.6,50,20.4,53.2,53.5,99,51.9
POR,POR @ ORL,12/15/17,W,48,99,90.7,8.2,48.6,1.2,14.4,22,72.2,48.1,15.6,47.7,51.3,96.5,56.7
POR,POR @ MIA,12/13/17,W,48,117.2,109.2,8,38.9,1.27,12.8,21.6,66.7,45.6,12.6,56.9,62.1,87,55.3
POR,POR @ GSW,12/11/17,L,48,108.3,114.4,-6.1,37.8,1.4,11.2,28.3,77.8,48.3,10.4,46,52.5,96.5,41.5
POR,POR vs. HOU,12/9/17,L,48,119.4,127.8,-8.4,42.2,1.19,14.8,31.8,72.5,51.2,16.3,61.4,62.7,97.5,42.4
POR,POR vs. WAS,12/5/17,L,48,98.9,112.8,-13.8,56.3,0.95,14.5,26.5,72.9,49.5,20.4,48.7,52.7,93.5,37.7
POR,POR vs. NOP,12/2/17,L,48,113.7,121.8,-8.1,42.6,5,14.7,24.1,82.2,49.5,3.9,50,52.8,101.5,46.5
POR,POR vs. MIL,11/30/17,L,48,93.8,106.2,-12.4,48.6,0.89,13.4,28.6,85.1,56.3,19.6,45.8,50.3,97,45.4
POR,POR @ NYK,11/27/17,W,48,106.2,93.8,12.4,48.6,1.5,14.4,20.8,72.4,49.1,12.4,48.8,54.5,97,60.1
POR,POR @ WAS,11/25/17,W,48,109.1,106.1,3,43.9,1.13,14.4,19,77.1,50,16.2,56.9,60.2,99,50.4
POR,POR @ BKN,11/24/17,W,48,123.3,121.4,1.9,50,3.43,16.8,31.5,67.3,49.1,6.8,53.1,57,103,52.2
POR,POR @ PHI,11/22/17,L,48,76.4,96.2,-19.8,46.7,0.82,10.5,23.4,74.5,47.1,16,37.6,40.7,105.5,32
POR,POR @ MEM,11/20/17,W,48,103.1,96.8,6.3,33.3,0.65,8.7,38.5,86,63.3,17.5,43.4,51.5,96,53.2
POR,POR vs. SAC,11/18/17,W,48,106.3,93.8,12.5,50,1.06,15.8,14.7,75,52.2,18.8,61.4,64.4,96,64.5
POR,POR @ SAC,11/17/17,L,48,90.1,94.5,-4.4,43.3,0.72,10.7,32.7,70.6,51.5,19.8,41.4,46.6,91,43.5
POR,POR vs. ORL,11/15/17,W,48,107.6,102.2,5.4,55.3,1.62,16.4,32,81,54.3,14.1,51.7,53.4,92,50.7
POR,POR vs. DEN,11/13/17,W,48,103.1,85.4,17.7,57.9,1,17.3,27.8,67.3,51.6,22.9,56.8,61.2,96,69.9
POR,POR vs. BKN,11/10/17,L,48,98,102,-4,42.5,1.55,13.1,25.5,78.9,52.7,11.1,46.3,48.6,99,45.6
POR,POR vs. MEM,11/7/17,L,48,102.1,105.4,-3.3,30.6,0.69,9.2,30.4,84.6,55.3,16.8,48.1,54,94,47.5
POR,POR vs. OKC,11/5/17,W,48,101,97.1,3.9,54.1,0.87,15.3,23.7,80.4,56.2,22.5,54.7,59.7,102,58
POR,POR vs. LAL,11/2/17,W,48,114.1,111.1,3,55,1.83,16.3,29.8,86.8,55.3,12.1,51.7,57.7,99,50.8
POR,POR @ UTA,11/1/17,L,53,94.5,101.8,-7.3,45.9,1,12.3,21.3,78,49.2,15.6,44.6,49.1,99.17,44
POR,POR vs. TOR,10/30/17,L,48,91.4,104.2,-12.8,41.9,1,11.2,20,70.8,44.9,14,43.8,48.1,94,38.3
POR,POR vs. PHX,10/28/17,W,48,106.5,101.9,4.6,67.5,1.8,18.1,30.8,76.4,54.2,14,50,55.2,106,53.9
POR,POR vs. LAC,10/26/17,L,48,113.2,116.9,-3.7,54.3,1.9,14.8,38.2,63.3,50,11,47.2,52.2,90,48.8
POR,POR vs. NOP,10/24/17,W,48,98.1,89.4,8.7,51.5,0.94,12.1,32.1,91.8,60,17.1,43.2,50.2,104.5,57.6
POR,POR @ MIL,10/21/17,L,48,111.1,115.3,-4.2,52.9,1.13,13.2,39.6,75.6,56.2,16.2,48.8,57.1,98.5,47.6
POR,POR @ IND,10/20/17,W,48,116.3,97,19.4,41.3,2.11,14.4,30,81.6,55.6,9.2,53.2,55.6,98.5,59.5
POR,POR @ PHX,10/18/17,W,48,122.8,76,46.8,50,1.22,15.3,46.8,74.2,62.4,17.8,56.7,60.6,100.5,83.6
SAC,SAC vs. HOU,4/11/18,W,48,104.3,90.2,14.1,57.9,2,17.7,22.7,79.2,53.6,12,51.9,54.1,92,69.7
SAC,SAC @ SAS,4/9/18,L,48,97.7,112.6,-14.9,48.5,1.33,13.7,31.4,70.6,51,13.8,45.7,48,87,38.1
SAC,SAC @ MEM,4/6/18,W,48,103.3,101.1,2.2,57.5,1.44,17.7,37,68,53.1,17.6,50.6,52.1,91.5,50.6
SAC,SAC @ PHX,4/3/18,L,48,94.9,99,-4,60.6,2,15.2,21.7,76.1,45.3,10.1,43.3,47.4,98.5,42.6
SAC,SAC @ LAL,4/1/18,W,48,93.3,92.2,1.1,48.6,1.7,13.5,31.1,72.9,49.5,11.1,41.8,42.8,90,46.8
SAC,SAC vs. GSW,3/31/18,L,48,98,115.5,-17.5,75,1.69,19.4,28.8,78.7,52.5,16.3,46,50.3,97.5,41.3
SAC,SAC vs. IND,3/29/18,L,48,115.7,121.8,-6.1,64.3,1.5,21.4,30.8,75.6,53.8,20.2,62.2,62.8,88,44.7
SAC,SAC vs. DAL,3/27/18,L,48,99,105.1,-6.1,65.8,2.5,18.4,26.3,80.9,51,10.2,44.1,47.8,98,44.8
SAC,SAC vs. BOS,3/25/18,L,48,101.1,114.3,-13.2,47.4,1.29,15,27.3,81.8,50.6,15.2,50.6,53.8,91.5,41.3
SAC,SAC vs. ATL,3/22/18,W,48,109.4,92.8,16.6,65.1,2,20.3,30,77.4,54.4,14.6,51.6,54.1,96.5,59.8
SAC,SAC vs. DET,3/19/18,L,48,95.7,112.8,-17,57.5,1.77,17.8,23.5,81.4,50,13.8,48.9,48.9,94,39.7
SAC,SAC @ UTA,3/17/18,L,48,95.1,102,-6.9,62.2,1.64,17.6,17.6,76.7,44.7,13.7,51.2,52.6,101.5,39.4
SAC,SAC @ GSW,3/16/18,W,48,107.7,102.2,5.5,69.4,1.79,18.8,34,75.5,54.5,15.4,51.8,54.2,91,54.3
SAC,SAC vs. MIA,3/14/18,W,53,116,113.3,2.7,47.9,2.09,16.7,21.6,67.2,45.9,10.4,55.3,58.6,95.55,52.9
SAC,SAC @ OKC,3/12/18,L,48,105.2,110.4,-5.2,55.3,1.91,15.7,29.8,79.6,52.8,11.5,47.3,50.5,96,45.9
SAC,SAC @ DEN,3/11/18,L,48,106.1,132.7,-26.5,64.1,8.33,18.8,18.2,79.1,44.9,3.1,46.2,50.8,98,36.3
SAC,SAC vs. ORL,3/9/18,W,48,100,94.6,5.4,66.7,1.33,18.2,31.9,87.2,59.6,19.1,48.8,52.5,93.5,55.2
SAC,SAC vs. NOP,3/7/18,L,48,105.2,118.8,-13.5,51.3,2.22,15.2,29.1,77.8,48.4,9.4,46.8,50.3,96,40.7
SAC,SAC vs. NYK,3/4/18,W,48,109.7,105.3,4.4,53.8,1.91,17.2,19.1,64,42.3,11.8,52.9,56.1,93.5,50.6
SAC,SAC vs. UTA,3/3/18,L,48,94.8,102.1,-7.3,44.1,1.15,12,26.8,74.1,50,13.5,43.3,47.2,96,42.4
SAC,SAC vs. BKN,3/1/18,W,53,108.4,103.7,4.7,46,1.53,16.2,24.5,67.2,47.7,14,54.6,56.7,96.91,54.7
SAC,SAC @ POR,2/27/18,L,48,100,117.2,-17.2,51.3,1.67,15.6,20,72.1,44.1,12.1,48.3,52.3,99,44.1
SAC,SAC vs. MIN,2/26/18,L,48,104.2,122.9,-18.8,55,1.47,17.3,22.2,68.4,43.4,15.6,52.4,55.7,96,36.5
SAC,SAC vs. LAL,2/24/18,L,48,114.9,120.2,-5.3,66.7,2.55,19.7,36.4,62.3,49.1,11.7,51.6,53.2,94,48.4
SAC,SAC vs. OKC,2/22/18,L,48,112.6,114.6,-2,54.8,2.56,17.7,23.5,71.4,47,9.5,52.7,54.8,95.5,46.2
SAC,SAC @ HOU,2/14/18,L,48,91,99,-8,68.4,1.53,19.3,17.6,84,50.5,17,49.4,50.3,100.5,46.1
SAC,SAC @ DAL,2/13/18,W,48,121.3,114.7,6.5,63.8,3.33,22.7,19.5,80,51.2,9.6,60.9,61.8,94.5,52.4
SAC,SAC @ MIN,2/11/18,L,48,107.1,112.1,-5.1,40.5,0.89,12.7,36.7,76.9,54.5,19.2,53.4,55.5,99,41.5
SAC,SAC vs. POR,2/9/18,L,48,106.4,125.5,-19.1,65.8,2.08,18.5,32.7,68.9,49,12.8,47.2,50.4,94,41.8
SAC,SAC vs. CHI,2/5/18,W,48,110.6,104.3,6.4,59.5,2,17.2,25.5,78,51.5,11.7,50.6,54.7,94,53.4
SAC,SAC vs. DAL,2/3/18,L,48,110,116.5,-6.5,53.5,1.44,18.5,27.5,65.1,47,17.8,57.3,58.5,90.5,45.6
SAC,SAC vs. GSW,2/2/18,L,48,100,113.3,-13.3,52.4,1.69,16.2,19.6,75.7,41.9,12.5,49.5,51.2,104.5,42.5
SAC,SAC @ NOP,1/30/18,W,48,111.8,102,9.8,47.8,1.57,15.6,32.1,92.7,58.5,13.7,52.6,55.3,101.5,49.9
SAC,SAC @ SAS,1/28/18,L,48,108.9,124.2,-15.3,60,2.33,17.8,14.9,66,40.4,10,53.7,56.4,90.5,38.6
SAC,SAC @ MIA,1/25/18,W,48,95.7,93.6,2.1,44.7,1.31,14.4,17,69.8,45,14,50,51.1,93.5,48.5
SAC,SAC @ ORL,1/23/18,W,48,111.7,105.3,6.4,55.8,1.71,18,33.3,69.4,52.1,14.9,54,56.6,94,56.2
SAC,SAC @ CHA,1/22/18,L,48,107,112,-5,62.8,3,19.6,24.1,67.3,44.7,9,49.5,51.6,100,47.4
SAC,SAC @ MEM,1/19/18,L,48,91.7,110.4,-18.8,56.3,0.86,14.2,27.5,66.7,47.1,21.9,46.9,50,96,37.7
SAC,SAC vs. UTA,1/17/18,L,48,112.9,130.4,-17.5,50,1,15.7,26.5,78.9,54.2,20.4,61.8,65,92.5,42.6
SAC,SAC @ OKC,1/15/18,L,48,88.9,96,-7.1,66.7,1.57,16.8,20,61.4,41.1,14.1,43.5,46.3,99,42.2
SAC,SAC @ LAC,1/13/18,L,48,104,124.8,-20.8,60.5,1.63,18.7,25.5,75,48.3,15.8,54.1,55.4,101,40.4
SAC,SAC vs. LAC,1/11/18,L,48,108.5,115.2,-6.7,54.8,1.44,16.5,24.4,76.6,51.1,15.1,54.1,59.1,105.5,47.4
SAC,SAC @ LAL,1/9/18,L,48,86,98,-12,50,0.94,11.5,24.2,72.3,45,16,39.1,43.5,100.5,36.3
SAC,SAC vs. SAS,1/8/18,L,48,103.1,110.3,-7.2,47.5,1.06,15,29.5,79.2,55.4,18.6,53.7,56.2,97,46.2
SAC,SAC vs. DEN,1/6/18,W,48,105,97,7.9,50,2.33,15.8,20.8,73.3,44.9,8.9,49.5,52.2,101,55.1
SAC,SAC vs. CHA,1/2/18,L,48,118.1,136.5,-18.4,48.9,1.47,16.5,40.9,82.5,60.7,16,55.7,58.5,95,41.4
SAC,SAC vs. MEM,12/31/17,L,48,98,116.3,-18.4,54.1,1.25,14.9,27.6,81.6,49,16.3,48.3,49.5,98,34.9
SAC,SAC vs. PHX,12/29/17,L,48,112.2,120.7,-8.4,62.2,2.56,18.9,20,60.4,40.9,10,51.3,56,91,45.6
SAC,SAC vs. CLE,12/27/17,W,48,119.8,105.6,14.2,61,2.27,20.2,20.5,79.5,51.8,12.1,59.5,62.7,90.5,57
SAC,SAC @ LAC,12/26/17,L,48,96,122,-26,62.5,2.5,18,26.3,70,44.3,10.1,45.3,46.9,99.5,35.7
SAC,SAC vs. SAS,12/23/17,L,48,108.8,117.4,-8.6,52.5,2.1,17.2,22.9,75.6,48.4,11,53.5,54.5,91.5,41.9
SAC,SAC @ BKN,12/20/17,W,48,116.9,111.2,5.6,35,1,11.7,41.9,69.2,56.8,15.7,53,57.3,89,55.4
SAC,SAC @ PHI,12/19/17,W,48,103.1,97.9,5.1,51.2,1.75,15.6,28.1,68.6,47.2,12.2,48.9,49.9,97.5,49.4
SAC,SAC @ TOR,12/17/17,L,48,98.9,116.1,-17.2,65.8,1.47,19.5,22.7,62,43.6,18.1,53.7,55,93.5,43.9
SAC,SAC @ MIN,12/14/17,L,48,107.9,133.7,-25.8,66.7,1.71,18.2,35.8,73,51.1,15.7,49.4,52,89,35.2
SAC,SAC vs. PHX,12/12/17,W,48,105.3,100,5.3,55.3,2.33,16,34,70.9,52.8,9.6,46.6,50.2,93,53.9
SAC,SAC vs. TOR,12/10/17,L,48,91.6,107.4,-15.8,42.9,0.71,12.8,17.1,70,46.2,22.1,54.8,55,95,43.7
SAC,SAC @ NOP,12/8/17,W,53,110.5,104.8,5.7,44.7,1.05,14.5,40.4,79.2,59,19,55.2,56.2,94.64,52.3
SAC,SAC @ CLE,12/6/17,L,48,100,107.4,-7.4,64.1,1.79,19.2,25.5,80,51,14.7,51.2,51.8,94.5,47.4
SAC,SAC @ MIL,12/2/17,L,48,109.5,116,-6.5,54.1,1.18,16.1,29.3,70,49.4,17.9,55.2,60.3,94.5,43.3
SAC,SAC @ CHI,12/1/17,W,48,116.3,115.2,1.1,64.4,2.42,22.1,27.9,70,50.5,13,56.5,58.7,92,53
SAC,SAC vs. MIL,11/28/17,L,48,89.7,115.5,-25.8,48.4,0.83,12.1,26,94.1,53.6,18.6,43.5,48.5,97,29.7
SAC,SAC @ GSW,11/27/17,W,48,122.2,116.5,5.7,64.3,1.8,20.8,31.7,65,48.1,16.7,58.9,62.3,90.5,50
SAC,SAC vs. LAC,11/25/17,L,48,102.2,105.4,-3.3,50,1.06,15.3,28.3,71.4,48.9,19.4,52.4,54.6,92.5,45.8
SAC,SAC vs. LAL,11/22/17,W,48,117.7,107.4,10.3,55.3,1.53,19.1,33.3,83.7,58.8,17.7,61.2,62,95.5,55.3
SAC,SAC vs. DEN,11/20/17,L,48,102.1,117.5,-15.4,43.9,1.38,14.8,19.6,65.2,42.4,13.5,52.3,54.5,96.5,44.2
SAC,SAC @ POR,11/18/17,L,48,93.8,106.3,-12.5,41.2,1.27,11.4,25,85.3,47.8,11.5,42.7,46.4,96,35.5
SAC,SAC vs. POR,11/17/17,W,48,94.5,90.1,4.4,55.6,1.54,16,29.4,67.3,48.5,14.3,44.7,46.9,91,56.5
SAC,SAC @ ATL,11/15/17,L,48,83.3,131.3,-47.9,58.1,1.5,14.1,23,65.6,37.6,12.5,38.6,41.3,96,20.5
SAC,SAC @ WAS,11/13/17,L,48,101.1,118.3,-17.2,55.9,1.9,15.6,22.6,69,43.2,11,47.6,50,92,37.3
SAC,SAC @ NYK,11/11/17,L,48,93.8,120.4,-26.6,63.3,1.46,14.8,24,73.9,47.9,13.4,41.9,48.8,97.5,37.4
SAC,SAC vs. PHI,11/9/17,W,48,105.8,104.9,1,72.5,3.22,20.1,23.2,73.6,47.7,8.7,49.5,51.7,103,52.6
SAC,SAC vs. OKC,11/7/17,W,48,93.1,83.5,9.6,56.8,0.91,16.4,14,74.6,49,22.8,52.5,55.8,102,55.9
SAC,SAC @ DET,11/4/17,L,48,105.3,113.7,-8.4,60,1.33,19.5,15.8,71.4,45,19.1,59.2,60.6,94.5,44.3
SAC,SAC @ BOS,11/1/17,L,48,94.5,124.2,-29.7,68.6,1.6,19,22.9,54.8,37.8,16.5,46.9,49.8,91,35.5
SAC,SAC @ IND,10/31/17,L,48,87.4,105.2,-17.8,40.5,1,12,27.8,69.8,48.6,15.8,43.2,44.1,95.5,37.1
SAC,SAC vs. WAS,10/29/17,L,48,84.7,113.4,-28.7,40.6,0.65,10.6,28,67.3,47.5,20.4,42.7,46.6,97.5,32.2
SAC,SAC vs. NOP,10/26/17,L,48,105,112.9,-7.9,65.8,1.92,19.1,13.3,73.9,44,12.9,51.2,57.6,101,50.4
SAC,SAC @ PHX,10/23/17,L,48,110.6,112.5,-1.9,44.2,2.11,13.5,32.8,72.2,47.4,8.7,48,51.4,104,43.4
SAC,SAC @ DEN,10/21/17,L,48,84.9,103.2,-18.3,48.4,1.07,12.4,25,60.8,42.1,15.1,41.2,43.5,93,32.3
SAC,SAC @ DAL,10/20/17,W,48,101.1,96.7,4.4,54.1,1.33,15.3,38.5,83.7,60.4,16.3,48.3,50.2,91.5,52.6
SAC,SAC vs. HOU,10/18/17,L,48,100,106.1,-6.1,45.2,1.06,14.6,29.2,68.6,49.5,18,52.3,54.1,99.5,46.7
SAS,SAS @ NOP,4/11/18,L,48,93.3,116.2,-22.9,59.5,1.29,15.7,24.6,71.8,43.8,16.2,44.6,48.8,105,34.8
SAS,SAS vs. SAC,4/9/18,W,48,112.6,97.7,14.9,52.9,2.25,15,29.4,68.6,49,9.2,45.1,51.7,87,61.9
SAS,SAS vs. POR,4/7/18,W,48,123.4,112.9,10.5,44.7,2.63,17.1,20,73.9,48.8,8.5,60.1,62.2,93.5,58.3
SAS,SAS @ LAL,4/4/18,L,53,108.7,118.4,-9.7,59.5,2.5,17.2,28.3,80.5,49.5,9.7,47.9,51.4,93.28,42.7
SAS,SAS @ LAC,4/3/18,L,48,110,113,-3,61.5,2,17.4,27.5,62,44.6,12,48.9,54.8,100,50
SAS,SAS vs. HOU,4/1/18,W,48,113.6,92.2,21.4,47.5,2.11,16.2,21.7,75.9,51,10.2,53.1,55.4,89,65.3
SAS,SAS vs. OKC,3/29/18,W,48,105.1,101,4.1,64.7,1.22,16.3,33.3,74,53.5,18.4,50,54.7,98,54.7
SAS,SAS @ WAS,3/27/18,L,48,109.3,118.4,-9.1,74.4,3.63,20.7,25.5,69,44.3,8.2,50.6,52.2,97.5,43.2
SAS,SAS @ MIL,3/25/18,L,48,112,115.2,-3.3,39,1.33,12.3,42.3,75,58,13,46.7,50.9,92,46
SAS,SAS vs. UTA,3/23/18,W,53,113.8,111.1,2.7,44.7,1.5,14.8,26.7,84,56.8,12.8,54.9,59.7,98.26,53.6
SAS,SAS vs. WAS,3/21/18,W,48,108.9,100,8.9,53.8,1.4,16.8,33.3,66.7,51.1,16.7,53.8,56.4,90,53.4
SAS,SAS vs. GSW,3/19/18,W,48,95.7,80.6,15.1,63.6,1.31,16.3,28.8,88.9,56.7,17.2,45.1,48.8,93,57.6
SAS,SAS vs. MIN,3/17/18,W,48,128.6,108.6,20,65.3,6.4,23,34,62.2,47.8,5.5,54.2,57.3,92,62.1
SAS,SAS vs. NOP,3/15/18,W,48,97,92.1,5,43.2,1.45,11.9,30.2,72.2,49.6,10.9,40.9,45.6,101,51.7
SAS,SAS vs. ORL,3/13/18,W,48,113.7,75.8,37.9,60,1.85,18,29.8,74.1,53.5,13.7,53,57.4,95,75.5
SAS,SAS @ HOU,3/12/18,L,48,96.9,112.4,-15.5,60.6,1.54,16,17.3,71.1,42.3,13.5,47.5,51,96.5,40.1
SAS,SAS @ OKC,3/10/18,L,48,94,105.1,-11.1,65,1.73,19.5,14.6,73.1,45,15,52.3,52.8,99.5,45
SAS,SAS @ GSW,3/8/18,L,48,107,108.9,-1.9,67.4,2.42,20.1,28.3,69.6,49.5,12,48.4,52,100.5,47
SAS,SAS vs. MEM,3/5/18,W,48,101,101,0,51.4,1.5,14.6,14,85,48.2,12.1,50,55.8,98,52
SAS,SAS vs. LAL,3/3/18,L,48,104.7,108.4,-3.7,63.6,1.75,18.5,30.9,74.5,52.7,15,48.5,52.4,107,50.9
SAS,SAS vs. NOP,2/28/18,L,48,113.7,119.8,-6.1,47.9,2.09,16.4,32.7,68.6,50.5,10.8,53,55.2,101.5,49.9
SAS,SAS @ CLE,2/25/18,W,48,113.4,97.9,15.5,57.9,2.2,16.4,30.6,68.5,50.5,10.3,49.4,55,96.5,62.8
SAS,SAS @ DEN,2/23/18,L,48,122.7,124.5,-1.8,65.1,4,20.4,26.1,60.8,44.3,7.2,53.5,58.2,97.5,48.4
SAS,SAS @ DEN,2/13/18,L,48,109,117,-8,54.5,1.26,17.4,35,70.8,54.5,19,57.3,59.4,100,46.6
SAS,SAS @ UTA,2/12/18,L,48,102.1,104.1,-2.1,60.5,2.09,17.6,25.5,75.5,51,11.3,48.2,51.6,97,53.3
SAS,SAS @ GSW,2/10/18,L,48,107.1,123.2,-16.1,69.8,3,21,28.3,67.6,44.4,10.2,48.4,51.3,98.5,41.9
SAS,SAS @ PHX,2/7/18,W,48,127.7,80.2,47.5,56.5,2.17,18.2,32,76.5,57.6,11.9,58.1,61.5,101,77.2
SAS,SAS vs. UTA,2/3/18,L,48,113.3,122.4,-9.2,56.8,2.08,18.2,29.2,76.5,48.8,12.2,53.8,56.1,98,42.9
SAS,SAS vs. HOU,2/1/18,L,48,100,110.9,-10.9,60,1.31,16.5,32.7,80.9,56.3,17.6,45.8,50.3,91.5,47
SAS,SAS vs. DEN,1/30/18,W,48,112.8,108.3,4.4,71.7,2.06,23.1,37,69.6,53.3,17,54.9,56.3,95,51.9
SAS,SAS vs. SAC,1/28/18,W,48,124.2,108.9,15.3,73.3,4.71,23.7,34,85.1,59.6,7.7,56.1,58,90.5,61.4
SAS,SAS vs. PHI,1/26/18,L,48,89.7,111.5,-21.8,66.7,2,17.4,16.7,70.5,42.4,11.5,42,47,87,42
SAS,SAS @ MEM,1/24/18,W,48,113.7,87.6,26.1,76.3,2.07,21.3,25.5,70.8,48.4,14.7,52.4,58.1,96,65.8
SAS,SAS vs. CLE,1/23/18,W,48,115.2,105.2,10,48.9,2.3,16.9,30,84.6,53.9,10.1,54.3,56.4,98,54
SAS,SAS vs. IND,1/21/18,L,48,90.5,97.9,-7.4,68.6,1.2,18.3,28.6,79.2,53.6,21.1,48.2,49.3,95.5,47.3
SAS,SAS @ TOR,1/19/18,L,48,86.5,90.5,-4.1,58.1,1.5,13.5,30.2,78.8,52.2,12.5,36.8,41.6,95.5,51.8
SAS,SAS @ BKN,1/17/18,W,48,101,96.9,4.1,70.6,2.67,18.3,15.1,82,47.6,9.1,47,52.3,98.5,55.7
SAS,SAS @ ATL,1/15/18,L,48,104.2,106.3,-2,64.9,2.67,18.5,23.1,70.2,45.5,9.5,47.1,51.7,95.5,50.5
SAS,SAS vs. DEN,1/13/18,W,48,119.1,85.1,34,56.1,1.53,18.5,21.1,70.4,50,16,60.8,64.4,94,67.2
SAS,SAS @ LAL,1/11/18,L,48,83.5,96.9,-13.4,67.7,1,16.5,21.3,74.1,49.5,21.6,46.1,49,96.5,44.7
SAS,SAS @ SAC,1/8/18,W,48,110.3,103.1,7.2,52.3,2.3,17.7,20.8,70.5,44.6,10.3,55,55.9,97,53.8
SAS,SAS @ POR,1/7/18,L,48,117,119.4,-2.3,65,1.86,19.3,33.3,73.9,53.8,14.9,56.2,59.5,93.5,52.2
SAS,SAS vs. PHX,1/5/18,W,48,99,84,15.1,51.2,1.24,15.7,20.8,78.8,51,16.3,53.4,54.3,105,59.7
SAS,SAS @ PHI,1/3/18,L,48,108.2,110.9,-2.7,38.5,0.94,11.6,32,66,49,16.3,49.4,54.6,99.5,42.4
SAS,SAS @ NYK,1/2/18,W,48,108.7,98.9,9.8,58.1,2.25,14.3,29.6,66.7,48.1,8.7,43.9,51.6,92,56.4
SAS,SAS @ DET,12/30/17,L,48,84,98.9,-14.9,58.1,1.29,14.8,22.6,83,51,14.9,39.9,44,94,40.9
SAS,SAS vs. NYK,12/28/17,W,48,122.7,112.6,10,68.3,3.11,20.4,28.3,70.6,50.5,9.3,56.9,61.2,96,53.1
SAS,SAS vs. BKN,12/26/17,W,48,112.4,100,12.4,43.9,1.5,14.9,15,72.7,48.4,12.4,55.6,60.2,97,58.4
SAS,SAS @ SAC,12/23/17,W,48,117.4,108.8,8.6,65.9,3.63,22.3,24.4,77.1,51.6,8.7,56.3,58.2,91.5,58.1
SAS,SAS @ UTA,12/21/17,L,48,95.7,107.5,-11.8,41.2,1,12.4,13.3,79.1,45.5,15.1,50,52.3,93,41.6
SAS,SAS @ POR,12/20/17,W,48,98.9,96.8,2.1,41.5,0.74,13.9,28.9,71.4,55.4,24.5,55.7,57,94,57.5
